7.097506717981998463e+02,-6.002711481781999510e+02,-3.253888865462000268e+01
-6.002711481781999510e+02,7.082514656019999393e+02,-3.273818643096999637e+01
-3.253888865462000268e+01,-3.273818643096999637e+01,9.672479499728000008e+01
